QUERY_ID,QUERY_TEXT,DATABASE_NAME,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,PERCENTAGE_SCANNED_FROM_CACHE,BYTES_WRITTEN,BYTES_WRITTEN_TO_RESULT,BYTES_READ_FROM_RESULT,ROWS_PRODUCED,ROWS_INSERTED,ROWS_UPDATED,ROWS_DELETED,ROWS_UNLOADED,BYTES_DELETED,PARTITIONS_SCANNED,PARTITIONS_TOTAL,BYTES_SPILLED_TO_LOCAL_STORAGE,BYTES_SPILLED_TO_REMOTE_STORAGE,BYTES_SENT_OVER_THE_NETWORK,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,LIST_EXTERNAL_FILES_TIME,CREDITS_USED_CLOUD_SERVICES,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,QUERY_LOAD_PERCENT,IS_CLIENT_GENERATED_STATEMENT,QUERY_ACCELERATION_BYTES_SCANNED,QUERY_ACCELERATION_PARTITIONS_SCANNED,QUERY_ACCELERATION_UPPER_LIMIT_SCALE_FACTOR,TRANSACTION_ID,CHILD_QUERIES_WAIT_TIME,ROLE_TYPE,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION,SECONDARY_ROLE_STATS,ROWS_WRITTEN_TO_RESULT,QUERY_RETRY_TIME,QUERY_RETRY_CAUSE,FAULT_HANDLING_TIME,USER_TYPE,USER_DATABASE_NAME,USER_SCHEMA_NAME
878681cb-e2d2-4c39-999d-db237dbf6a41,"with
    filtered as (
        select
            dim_customer_wl.customer_segment,
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_x as fact_event
        inner join dim_customer_wl on fact_event.customer_id = dim_customer_wl.customer_id
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 900
    ),

    ranked as (
        select
            filtered.*,
            row_number() over (
                partition by filtered.customer_id
                order by filtered.amount desc
            ) as amount_rank
        from filtered
    )

    select
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products,
        max(amount_rank) as deepest_rank
    from ranked
    order by amount_total desc
    limit 1000",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,X-Small,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:49:12.828+00:00,2026-08-22T01:49:14.455+00:00,1627.621,113508352,,,,,1,,,,,,67,67,,,,1.151,1626.47,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,1a035c812a1f4588e23ca292a1b5abf0,1,bfebcf69601a746f211c94e9d0db5610,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
a0bddf8c-739f-4712-b4e9-9a14564f5fdf,"with
    filtered as (
        select
            dim_customer_wl.customer_segment,
            dim_product_wl.product_category,
            dim_region_wl.region_name,
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_s as fact_event
        inner join dim_customer_wl on fact_event.customer_id = dim_customer_wl.customer_id
        inner join dim_product_wl on fact_event.product_id = dim_product_wl.product_id
        inner join dim_region_wl on fact_event.region_id = dim_region_wl.region_id
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 150
    )

    select
        customer_segment,
        product_category,
        region_name,
        customer_id,
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products
    from filtered
    group by customer_segment, product_category, region_name, customer_id
    order by amount_total desc",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,Medium,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:49:22.614+00:00,2026-08-22T01:49:22.811+00:00,197.218,29360128,,,,,298899,,,,,,20,20,,,,1.839,195.379,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,a5a74cf8e2b17ff39e0f4225153a5c6b,1,239cfefdbc2f7dc8ada517a77772675e,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
6a6687f2-7957-4e21-9dcb-3154822d5bdf,"with
    filtered as (
        select
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_s as fact_event
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 150
    ),

    ranked as (
        select
            filtered.*,
            row_number() over (
                partition by filtered.customer_id
                order by filtered.amount desc
            ) as amount_rank
        from filtered
    )

    select
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products,
        max(amount_rank) as deepest_rank
    from ranked
    limit 100",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,X-Small,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:49:23.814+00:00,2026-08-22T01:49:23.973+00:00,158.633,28311552,,,,,1,,,,,,17,17,,,,0.856,157.777,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,990837f652d2c15b51ed72b061e912be,1,35b7b474f2434a1800734e0bc3909a4b,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
045314e7-ee3a-4ca6-a9f4-d623769e50a8,"with
    filtered as (
        select
            dim_customer_wl.customer_segment,
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_l as fact_event
        inner join dim_customer_wl on fact_event.customer_id = dim_customer_wl.customer_id
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 450
    )

    select
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products
    from filtered
    order by amount_total desc
    limit 1000",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,Medium,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:49:24.776+00:00,2026-08-22T01:49:24.916+00:00,139.624,71303168,,,,,1,,,,,,42,42,,,,0.998,138.625,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,2b11a0e768128531d7a0596ec88d31b8,1,7d3065c73c105f91f49ac652142327e5,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
80c9ba28-5244-4c49-8a96-fe7cf3e2b897,"with
    filtered as (
        select
            dim_customer_wl.customer_segment,
            dim_product_wl.product_category,
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_l as fact_event
        inner join dim_customer_wl on fact_event.customer_id = dim_customer_wl.customer_id
        inner join dim_product_wl on fact_event.product_id = dim_product_wl.product_id
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 150
    ),

    ranked as (
        select
            filtered.*,
            row_number() over (
                partition by filtered.customer_id
                order by filtered.amount desc
            ) as amount_rank
        from filtered
    )

    select
        customer_segment,
        product_category,
        customer_id,
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products,
        max(amount_rank) as deepest_rank
    from ranked
    group by customer_segment, product_category, customer_id
    limit 100",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,X-Small,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:49:25.624+00:00,2026-08-22T01:49:26.325+00:00,701.204,71565312,,,,,100,,,,,,43,43,,,,1.659,699.544,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,8accc8a018c9afc7c23b214ed122ce36,1,6e8081acd3e48689f6dd15fa3680fa68,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
f4685e3b-c28c-4682-bbe7-64a4e703405d,"with
    filtered as (
        select
            dim_customer_wl.customer_segment,
            dim_product_wl.product_category,
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_l as fact_event
        inner join dim_customer_wl on fact_event.customer_id = dim_customer_wl.customer_id
        inner join dim_product_wl on fact_event.product_id = dim_product_wl.product_id
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 150
    )

    select
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products
    from filtered
    limit 1000",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,Small,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:49:29.863+00:00,2026-08-22T01:49:30.017+00:00,154.429,71565312,,,,,1,,,,,,43,43,,,,1.127,153.302,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,6a871657a8aab49354216d10f26b9dd5,1,d15ea13fc23ec566c3bc2c50a29910ab,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
acefddc3-cade-4599-9203-0dbc14259621,"with
    filtered as (
        select
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_x as fact_event
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 150
    )

    select
        customer_id,
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products
    from filtered
    group by customer_id",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,Medium,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:49:30.796+00:00,2026-08-22T01:49:31.103+00:00,307.212,112984064,,,,,50000,,,,,,66,66,,,,0.85,306.362,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,77b158fdf3c87f478f76062a35d347d0,1,968f59b9f63272027e7db4f6dbde8355,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
38f6b1a2-92fd-4d34-be2f-8b43c4115f39,"with
    filtered as (
        select
            dim_customer_wl.customer_segment,
            dim_product_wl.product_category,
            dim_region_wl.region_name,
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_s as fact_event
        inner join dim_customer_wl on fact_event.customer_id = dim_customer_wl.customer_id
        inner join dim_product_wl on fact_event.product_id = dim_product_wl.product_id
        inner join dim_region_wl on fact_event.region_id = dim_region_wl.region_id
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 450
    ),

    ranked as (
        select
            filtered.*,
            row_number() over (
                partition by filtered.customer_id
                order by filtered.amount desc
            ) as amount_rank
        from filtered
    )

    select
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products,
        max(amount_rank) as deepest_rank
    from ranked
    order by amount_total desc",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,X-Small,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:49:32.673+00:00,2026-08-22T01:49:32.960+00:00,286.54,29360128,,,,,1,,,,,,20,20,,,,1.577,284.963,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,f8f05c4cf3e70f3861df7a1a1f51e473,1,c515d84e543a5f81f13e583edf3d9b18,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
e0277460-f45b-458e-b962-f3adcd6a12dc,"with
    filtered as (
        select
            dim_customer_wl.customer_segment,
            dim_product_wl.product_category,
            dim_region_wl.region_name,
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_m as fact_event
        inner join dim_customer_wl on fact_event.customer_id = dim_customer_wl.customer_id
        inner join dim_product_wl on fact_event.product_id = dim_product_wl.product_id
        inner join dim_region_wl on fact_event.region_id = dim_region_wl.region_id
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 900
    )

    select
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products
    from filtered
    order by amount_total desc
    limit 1000",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,X-Small,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:49:34.406+00:00,2026-08-22T01:49:34.626+00:00,220.485,43253760,,,,,1,,,,,,28,28,,,,1.337,219.149,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,3732ada15b5de97fca006cea00471827,1,66512f502ffd8a1f173c74329efd3d95,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
706a1bd8-9924-4ec6-99fa-fe396c06734d,"with
    filtered as (
        select
            dim_customer_wl.customer_segment,
            dim_product_wl.product_category,
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_x as fact_event
        inner join dim_customer_wl on fact_event.customer_id = dim_customer_wl.customer_id
        inner join dim_product_wl on fact_event.product_id = dim_product_wl.product_id
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 900
    )

    select
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products
    from filtered
    limit 1000",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,X-Small,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:49:35.733+00:00,2026-08-22T01:49:36.283+00:00,550.401,113770496,,,,,1,,,,,,68,68,,,,1.079,549.322,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,ab94488695c8e25a32b5054fcfc92391,1,7c5abdac6da22366230bb36eff2bb86a,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
f138ef9f-3be7-4910-9143-42189ad3ff96,"with
    filtered as (
        select
            dim_customer_wl.customer_segment,
            dim_product_wl.product_category,
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_s as fact_event
        inner join dim_customer_wl on fact_event.customer_id = dim_customer_wl.customer_id
        inner join dim_product_wl on fact_event.product_id = dim_product_wl.product_id
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 20
    )

    select
        customer_segment,
        product_category,
        customer_id,
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products
    from filtered
    group by customer_segment, product_category, customer_id",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,Small,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:49:40.575+00:00,2026-08-22T01:49:40.651+00:00,75.492,29097984,,,,,38750,,,,,,19,19,,,,1.322,74.17,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,1ec1fa056f2ecbf8c06c01a16e24eee9,1,0c15f5e8983fa88757b7629a16b03f34,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
c56aa9cb-6295-4beb-be75-bb1aea972500,"with
    filtered as (
        select
            dim_customer_wl.customer_segment,
            dim_product_wl.product_category,
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_l as fact_event
        inner join dim_customer_wl on fact_event.customer_id = dim_customer_wl.customer_id
        inner join dim_product_wl on fact_event.product_id = dim_product_wl.product_id
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 900
    ),

    ranked as (
        select
            filtered.*,
            row_number() over (
                partition by filtered.customer_id
                order by filtered.amount desc
            ) as amount_rank
        from filtered
    )

    select
        customer_segment,
        product_category,
        customer_id,
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products,
        max(amount_rank) as deepest_rank
    from ranked
    group by customer_segment, product_category, customer_id
    limit 100",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,Medium,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:49:41.338+00:00,2026-08-22T01:49:42.420+00:00,1081.71,71565312,,,,,100,,,,,,43,43,,,,1.635,1080.074,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,48bfef6761344b4d20e89f651baeba52,1,6e8081acd3e48689f6dd15fa3680fa68,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
85faaef0-0a0b-4bc4-9b85-421b65db7f74,"with
    filtered as (
        select
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_x as fact_event
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 450
    )

    select
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products
    from filtered",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,X-Small,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:49:47.907+00:00,2026-08-22T01:49:48.381+00:00,473.478,112984064,,,,,1,,,,,,66,66,,,,0.64,472.837,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,87bf8cc3a174e647ecf21f210cd1bf7f,1,1edf678609c6611cff970bab5e1a43ef,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
5155fda0-f539-4925-ad4f-2de932f8df18,"with
    filtered as (
        select
            dim_customer_wl.customer_segment,
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_s as fact_event
        inner join dim_customer_wl on fact_event.customer_id = dim_customer_wl.customer_id
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 900
    ),

    ranked as (
        select
            filtered.*,
            row_number() over (
                partition by filtered.customer_id
                order by filtered.amount desc
            ) as amount_rank
        from filtered
    )

    select
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products,
        max(amount_rank) as deepest_rank
    from ranked
    order by amount_total desc",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,Small,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:49:50.756+00:00,2026-08-22T01:49:50.979+00:00,222.586,28835840,,,,,1,,,,,,18,18,,,,1.133,221.453,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,726b0d743f69e5a203e70799b79eeb6c,1,cc8221a37cd4a242b9ef5e794c5f82fa,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
04eeec6b-9ed9-466f-ae37-789b64270a47,"with
    filtered as (
        select
            dim_customer_wl.customer_segment,
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_m as fact_event
        inner join dim_customer_wl on fact_event.customer_id = dim_customer_wl.customer_id
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 450
    ),

    ranked as (
        select
            filtered.*,
            row_number() over (
                partition by filtered.customer_id
                order by filtered.amount desc
            ) as amount_rank
        from filtered
    )

    select
        customer_segment,
        customer_id,
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products,
        max(amount_rank) as deepest_rank
    from ranked
    group by customer_segment, customer_id
    order by amount_total desc
    limit 1000",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,Medium,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:49:52.130+00:00,2026-08-22T01:49:52.460+00:00,330.261,42729472,,,,,1000,,,,,,26,26,,,,1.422,328.839,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,2ff8579475832d08a6490dc7d4ae8f2c,1,7e9e569ce6b8ffff215f288dd57557d7,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
f4a4e4ab-59b0-4d4c-9e52-dd6d4344686e,"with
    filtered as (
        select
            dim_customer_wl.customer_segment,
            dim_product_wl.product_category,
            dim_region_wl.region_name,
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_x as fact_event
        inner join dim_customer_wl on fact_event.customer_id = dim_customer_wl.customer_id
        inner join dim_product_wl on fact_event.product_id = dim_product_wl.product_id
        inner join dim_region_wl on fact_event.region_id = dim_region_wl.region_id
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 150
    )

    select
        customer_segment,
        product_category,
        region_name,
        customer_id,
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products
    from filtered
    group by customer_segment, product_category, region_name, customer_id
    order by amount_total desc
    limit 100",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,X-Small,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:49:54.137+00:00,2026-08-22T01:49:55.262+00:00,1124.417,114032640,,,,,100,,,,,,69,69,,,,1.643,1122.774,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,62b64cc81568e902d582f02c97ccb337,1,a9bdaa87dd5a162aef4822f449481c9a,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
5cb86277-c578-43c5-9008-3b844ab5e57f,"with
    filtered as (
        select
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_x as fact_event
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 450
    )

    select
        customer_id,
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products
    from filtered
    group by customer_id
    order by amount_total desc
    limit 1000",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,Medium,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:50:00.970+00:00,2026-08-22T01:50:01.536+00:00,566.404,112984064,,,,,1000,,,,,,66,66,,,,0.93,565.474,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,d2773e1dbb49ba8b9d2c350c5bbaa8c0,1,1fcd4c3ea4281576f8b0e1bd2bdd39c7,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
0db0be74-6773-45d3-b066-623698e3d03c,"with
    filtered as (
        select
            dim_customer_wl.customer_segment,
            dim_product_wl.product_category,
            dim_region_wl.region_name,
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_s as fact_event
        inner join dim_customer_wl on fact_event.customer_id = dim_customer_wl.customer_id
        inner join dim_product_wl on fact_event.product_id = dim_product_wl.product_id
        inner join dim_region_wl on fact_event.region_id = dim_region_wl.region_id
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 20
    )

    select
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products
    from filtered
    limit 1000",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,X-Small,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:50:04.407+00:00,2026-08-22T01:50:04.524+00:00,116.408,29360128,,,,,1,,,,,,20,20,,,,1.313,115.095,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,65f3e2fb4369353c369343ba7fbb22a4,1,116eb7f764bbf34a96c4ba7671ddc69d,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
35fe56f5-655d-461b-8510-ca73b0629d98,"with
    filtered as (
        select
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_m as fact_event
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 150
    ),

    ranked as (
        select
            filtered.*,
            row_number() over (
                partition by filtered.customer_id
                order by filtered.amount desc
            ) as amount_rank
        from filtered
    )

    select
        customer_id,
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products,
        max(amount_rank) as deepest_rank
    from ranked
    group by customer_id
    limit 100",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,X-Small,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:50:05.225+00:00,2026-08-22T01:50:05.510+00:00,284.485,42205184,,,,,100,,,,,,25,25,,,,0.984,283.5,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,22e5ec776be2c2a70f153d27e6f8bf68,1,487cc69b7f8f17a19bc844d43da2da0d,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
fbb56dc0-615f-4d7b-a83a-295914bfc37f,"with
    filtered as (
        select
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_s as fact_event
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 20
    )

    select
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products
    from filtered",ANALYTICS,PUBLIC,SELECT,1787363270,BAILEY,ANALYST,COMPUTE_WH,Small,STANDARD,1,batch_01,SUCCESS,,,2026-08-22T01:50:06.946+00:00,2026-08-22T01:50:07.011+00:00,65.137,28311552,,,,,1,,,,,,17,17,,,,0.675,64.463,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,46fc3e50612a587646f67c6623389354,1,85b98f256ff61b776d1fee245a69545d,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
957caf08-839c-4ecb-bd4c-e2c4d2ac99a3,"with
    filtered as (
        select
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_l as fact_event
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 150
    )

    select
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products
    from filtered
    limit 100",ANALYTICS,PUBLIC,SELECT,1787363475,BAILEY,ANALYST,COMPUTE_WH,X-Small,STANDARD,1,batch_02,SUCCESS,,,2026-08-22T01:51:17.212+00:00,2026-08-22T01:51:17.490+00:00,277.716,70516736,,,,,1,,,,,,41,41,,,,0.658,277.058,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,17561c55b8d39da6cf4c963e42e265d9,1,e8cbb327ebf950cdb7fac02c09d04866,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
1c427afb-8917-4ad6-81d3-ad399ac5f3af,"with
    filtered as (
        select
            fact_event.customer_id,
            fact_event.product_id,
            fact_event.amount
        from fact_event_s as fact_event
        where cast(substr(fact_event.event_code, 3, 3) as integer)
            < 450
    )

    select
        customer_id,
        count(*) as query_rows,
        sum(amount) as amount_total,
        count(distinct product_id) as products
    from filtered
    group by customer_id",ANALYTICS,PUBLIC,SELECT,1787363475,BAILEY,ANALYST,COMPUTE_WH,X-Small,STANDARD,1,batch_02,SUCCESS,,,2026-08-22T01:51:18.933+00:00,2026-08-22T01:51:19.150+00:00,216.611,28573696,,,,,50000,,,,,,17,17,,,,0.759,215.852,,,,,,,,,,,,,duckdb-1.3.2,,,,,,,FALSE,,,,,,ROLE,4f1cdd8a6d42ce26b936cb1e9acfdb8e,1,1d8119c951ffb482a25cfe9842086199,1,NONE,,,,,PERSON,ANALYTICS,PUBLIC
